Agric_ONU_ID,Área,Elemento,Producto,Año,Unidad,Valor,Símbolo,Descripción del Símbolo
1271,España,Producción,Bananos,2016,toneladas,408716.0,A,Cifra oficial
1272,España,Área cosechada,Bananos,2017,ha,9076.0,A,Cifra oficial
1273,España,Rendimiento,Bananos,2017,kg/ha,46420.6,A,Cifra oficial
1274,España,Producción,Bananos,2017,toneladas,421313.0,A,Cifra oficial
1275,España,Área cosechada,Bananos,2018,ha,9090.0,A,Cifra oficial
1276,España,Rendimiento,Bananos,2018,kg/ha,42489.5,A,Cifra oficial
1277,España,Producción,Bananos,2018,toneladas,386230.0,A,Cifra oficial
1278,España,Área cosechada,Bananos,2019,ha,9060.0,A,Cifra oficial
1279,España,Rendimiento,Bananos,2019,kg/ha,44008.8,A,Cifra oficial
1280,España,Producción,Bananos,2019,toneladas,398720.0,A,Cifra oficial
1281,España,Área cosechada,Bananos,2020,ha,9100.0,A,Cifra oficial
1282,España,Rendimiento,Bananos,2020,kg/ha,46169.2,A,Cifra oficial
1283,España,Producción,Bananos,2020,toneladas,420140.0,A,Cifra oficial
1284,España,Área cosechada,Bananos,2021,ha,9100.0,A,Cifra oficial
1285,España,Rendimiento,Bananos,2021,kg/ha,44957.1,A,Cifra oficial
1286,España,Producción,Bananos,2021,toneladas,409110.0,A,Cifra oficial
1287,España,Área cosechada,Bananos,2022,ha,8890.0,A,Cifra oficial
1288,España,Rendimiento,Bananos,2022,kg/ha,39243.0,A,Cifra oficial
1289,España,Producción,Bananos,2022,toneladas,348870.0,A,Cifra oficial
1290,España,Área cosechada,Bananos,2023,ha,8800.0,A,Cifra oficial
1291,España,Rendimiento,Bananos,2023,kg/ha,53097.7,A,Cifra oficial
1292,España,Producción,Bananos,2023,toneladas,467260.0,A,Cifra oficial
1293,España,Área cosechada,Bananos,2024,ha,8760.0,A,Cifra oficial
1294,España,Rendimiento,Bananos,2024,kg/ha,48095.9,A,Cifra oficial
1295,España,Producción,Bananos,2024,toneladas,421320.0,A,Cifra oficial
1296,España,Área cosechada,"Batatas, boniatos",2005,ha,1459.0,A,Cifra oficial
1297,España,Rendimiento,"Batatas, boniatos",2005,kg/ha,16143.9,A,Cifra oficial
1298,España,Producción,"Batatas, boniatos",2005,toneladas,23554.0,A,Cifra oficial
1299,España,Área cosechada,"Batatas, boniatos",2006,ha,1472.0,A,Cifra oficial
1300,España,Rendimiento,"Batatas, boniatos",2006,kg/ha,16834.9,A,Cifra oficial
1301,España,Producción,"Batatas, boniatos",2006,toneladas,24781.0,A,Cifra oficial
1302,España,Área cosechada,"Batatas, boniatos",2007,ha,1319.0,A,Cifra oficial
1303,España,Rendimiento,"Batatas, boniatos",2007,kg/ha,16880.2,A,Cifra oficial
1304,España,Producción,"Batatas, boniatos",2007,toneladas,22265.0,A,Cifra oficial
1305,España,Área cosechada,"Batatas, boniatos",2008,ha,1445.0,A,Cifra oficial
1306,España,Rendimiento,"Batatas, boniatos",2008,kg/ha,17105.2,A,Cifra oficial
1307,España,Producción,"Batatas, boniatos",2008,toneladas,24717.0,A,Cifra oficial
1308,España,Área cosechada,"Batatas, boniatos",2009,ha,1443.0,A,Cifra oficial
1309,España,Rendimiento,"Batatas, boniatos",2009,kg/ha,17212.8,A,Cifra oficial
1310,España,Producción,"Batatas, boniatos",2009,toneladas,24838.0,A,Cifra oficial
1311,España,Área cosechada,"Batatas, boniatos",2010,ha,1201.0,A,Cifra oficial
1312,España,Rendimiento,"Batatas, boniatos",2010,kg/ha,18739.4,A,Cifra oficial
1313,España,Producción,"Batatas, boniatos",2010,toneladas,22506.0,A,Cifra oficial
1314,España,Área cosechada,"Batatas, boniatos",2011,ha,1170.0,A,Cifra oficial
1315,España,Rendimiento,"Batatas, boniatos",2011,kg/ha,17941.0,A,Cifra oficial
1316,España,Producción,"Batatas, boniatos",2011,toneladas,20991.0,A,Cifra oficial
1317,España,Área cosechada,"Batatas, boniatos",2012,ha,1116.0,A,Cifra oficial
1318,España,Rendimiento,"Batatas, boniatos",2012,kg/ha,18335.1,A,Cifra oficial
1319,España,Producción,"Batatas, boniatos",2012,toneladas,20462.0,A,Cifra oficial
1320,España,Área cosechada,"Batatas, boniatos",2013,ha,1165.0,A,Cifra oficial
1321,España,Rendimiento,"Batatas, boniatos",2013,kg/ha,18131.3,A,Cifra oficial
1322,España,Producción,"Batatas, boniatos",2013,toneladas,21123.0,A,Cifra oficial
1323,España,Área cosechada,"Batatas, boniatos",2014,ha,1400.0,A,Cifra oficial
1324,España,Rendimiento,"Batatas, boniatos",2014,kg/ha,19850.7,A,Cifra oficial
1325,España,Producción,"Batatas, boniatos",2014,toneladas,27791.0,A,Cifra oficial
1326,España,Área cosechada,"Batatas, boniatos",2015,ha,1567.0,A,Cifra oficial
1327,España,Rendimiento,"Batatas, boniatos",2015,kg/ha,19915.8,A,Cifra oficial
1328,España,Producción,"Batatas, boniatos",2015,toneladas,31208.0,A,Cifra oficial
1329,España,Área cosechada,"Batatas, boniatos",2016,ha,1908.0,A,Cifra oficial
1330,España,Rendimiento,"Batatas, boniatos",2016,kg/ha,26518.3,A,Cifra oficial
1331,España,Producción,"Batatas, boniatos",2016,toneladas,50597.0,A,Cifra oficial
1332,España,Área cosechada,"Batatas, boniatos",2017,ha,2145.0,A,Cifra oficial
1333,España,Rendimiento,"Batatas, boniatos",2017,kg/ha,29045.2,A,Cifra oficial
1334,España,Producción,"Batatas, boniatos",2017,toneladas,62302.0,A,Cifra oficial
1335,España,Área cosechada,Berenjenas,2005,ha,3710.0,A,Cifra oficial
1336,España,Rendimiento,Berenjenas,2005,kg/ha,44146.4,A,Cifra oficial
1337,España,Producción,Berenjenas,2005,toneladas,163783.0,A,Cifra oficial
1338,España,Área cosechada,Berenjenas,2006,ha,3435.0,A,Cifra oficial
1339,España,Rendimiento,Berenjenas,2006,kg/ha,48905.7,A,Cifra oficial
1340,España,Producción,Berenjenas,2006,toneladas,167991.0,A,Cifra oficial
1341,España,Área cosechada,Berenjenas,2007,ha,3617.0,A,Cifra oficial
1342,España,Rendimiento,Berenjenas,2007,kg/ha,49716.9,A,Cifra oficial
1343,España,Producción,Berenjenas,2007,toneladas,179826.0,A,Cifra oficial
1344,España,Área cosechada,Berenjenas,2008,ha,3596.0,A,Cifra oficial
1345,España,Rendimiento,Berenjenas,2008,kg/ha,55274.7,A,Cifra oficial
1346,España,Producción,Berenjenas,2008,toneladas,198768.0,A,Cifra oficial
1347,España,Área cosechada,Berenjenas,2009,ha,3747.0,A,Cifra oficial
1348,España,Rendimiento,Berenjenas,2009,kg/ha,55316.0,A,Cifra oficial
1349,España,Producción,Berenjenas,2009,toneladas,207269.0,A,Cifra oficial
1350,España,Área cosechada,Berenjenas,2010,ha,3438.0,A,Cifra oficial
1351,España,Rendimiento,Berenjenas,2010,kg/ha,55321.4,A,Cifra oficial
1352,España,Producción,Berenjenas,2010,toneladas,190195.0,A,Cifra oficial
1353,España,Área cosechada,Berenjenas,2011,ha,3667.0,A,Cifra oficial
1354,España,Rendimiento,Berenjenas,2011,kg/ha,58840.7,A,Cifra oficial
1355,España,Producción,Berenjenas,2011,toneladas,215769.0,A,Cifra oficial
1356,España,Área cosechada,Berenjenas,2012,ha,3893.0,A,Cifra oficial
1357,España,Rendimiento,Berenjenas,2012,kg/ha,63226.8,A,Cifra oficial
1358,España,Producción,Berenjenas,2012,toneladas,246142.0,A,Cifra oficial
1359,España,Área cosechada,Berenjenas,2013,ha,3700.0,A,Cifra oficial
1360,España,Rendimiento,Berenjenas,2013,kg/ha,55756.8,A,Cifra oficial
1361,España,Producción,Berenjenas,2013,toneladas,206300.0,A,Cifra oficial
1362,España,Área cosechada,Berenjenas,2014,ha,3689.0,I,Valor imputado por una agencia receptora
1363,España,Rendimiento,Berenjenas,2014,kg/ha,60386.1,E,Valor estimado
1364,España,Producción,Berenjenas,2014,toneladas,222762.02,I,Valor imputado por una agencia receptora
1365,España,Área cosechada,Berenjenas,2015,ha,3836.0,A,Cifra oficial
1366,España,Rendimiento,Berenjenas,2015,kg/ha,63748.7,A,Cifra oficial
1367,España,Producción,Berenjenas,2015,toneladas,244540.0,A,Cifra oficial
1368,España,Área cosechada,Berenjenas,2016,ha,3753.0,A,Cifra oficial
1369,España,Rendimiento,Berenjenas,2016,kg/ha,64653.1,A,Cifra oficial
1370,España,Producción,Berenjenas,2016,toneladas,242643.0,A,Cifra oficial
1371,España,Área cosechada,Berenjenas,2017,ha,3580.0,A,Cifra oficial
1372,España,Rendimiento,Berenjenas,2017,kg/ha,63103.9,A,Cifra oficial
1373,España,Producción,Berenjenas,2017,toneladas,225912.0,A,Cifra oficial
1374,España,Área cosechada,Berenjenas,2018,ha,3620.0,A,Cifra oficial
1375,España,Rendimiento,Berenjenas,2018,kg/ha,65837.0,A,Cifra oficial
1376,España,Producción,Berenjenas,2018,toneladas,238330.0,A,Cifra oficial
1377,España,Área cosechada,Berenjenas,2019,ha,3470.0,A,Cifra oficial
1378,España,Rendimiento,Berenjenas,2019,kg/ha,70648.4,A,Cifra oficial
1379,España,Producción,Berenjenas,2019,toneladas,245150.0,A,Cifra oficial
1380,España,Área cosechada,Berenjenas,2020,ha,3700.0,A,Cifra oficial
1381,España,Rendimiento,Berenjenas,2020,kg/ha,76270.3,A,Cifra oficial
1382,España,Producción,Berenjenas,2020,toneladas,282200.0,A,Cifra oficial
1383,España,Área cosechada,Berenjenas,2021,ha,3590.0,A,Cifra oficial
1384,España,Rendimiento,Berenjenas,2021,kg/ha,73896.9,A,Cifra oficial
1385,España,Producción,Berenjenas,2021,toneladas,265290.0,A,Cifra oficial
1386,España,Área cosechada,Berenjenas,2022,ha,3650.0,A,Cifra oficial
1387,España,Rendimiento,Berenjenas,2022,kg/ha,75704.1,A,Cifra oficial
1388,España,Producción,Berenjenas,2022,toneladas,276320.0,A,Cifra oficial
1389,España,Área cosechada,Berenjenas,2023,ha,3570.0,A,Cifra oficial
1390,España,Rendimiento,Berenjenas,2023,kg/ha,72944.0,A,Cifra oficial
1391,España,Producción,Berenjenas,2023,toneladas,260410.0,A,Cifra oficial
1392,España,Área cosechada,Berenjenas,2024,ha,3590.0,A,Cifra oficial
1393,España,Rendimiento,Berenjenas,2024,kg/ha,82913.6,A,Cifra oficial
1394,España,Producción,Berenjenas,2024,toneladas,297660.0,A,Cifra oficial
1395,España,Producción,"Café, verde",2005,toneladas,,M,Valor ausente; los datos no pueden existir
1396,España,Producción,"Café, verde",2006,toneladas,,M,Valor ausente; los datos no pueden existir
1397,España,Producción,"Café, verde",2007,toneladas,,M,Valor ausente; los datos no pueden existir
1398,España,Producción,"Café, verde",2008,toneladas,,M,Valor ausente; los datos no pueden existir
1399,España,Producción,"Café, verde",2009,toneladas,,M,Valor ausente; los datos no pueden existir
1400,España,Producción,"Café, verde",2010,toneladas,,M,Valor ausente; los datos no pueden existir
1401,España,Producción,"Café, verde",2011,toneladas,,M,Valor ausente; los datos no pueden existir
1402,España,Producción,"Café, verde",2012,toneladas,,M,Valor ausente; los datos no pueden existir
1403,España,Producción,"Café, verde",2013,toneladas,,M,Valor ausente; los datos no pueden existir
1404,España,Producción,"Café, verde",2014,toneladas,,M,Valor ausente; los datos no pueden existir
1405,España,Producción,"Café, verde",2015,toneladas,,M,Valor ausente; los datos no pueden existir
1406,España,Producción,"Café, verde",2016,toneladas,,M,Valor ausente; los datos no pueden existir
1407,España,Producción,"Café, verde",2017,toneladas,,M,Valor ausente; los datos no pueden existir
1408,España,Área cosechada,"Calabazas, zapayo, calabaza confitera",2005,ha,7000.0,E,Valor estimado
1409,España,Rendimiento,"Calabazas, zapayo, calabaza confitera",2005,kg/ha,42428.6,E,Valor estimado
1410,España,Producción,"Calabazas, zapayo, calabaza confitera",2005,toneladas,297000.0,E,Valor estimado
1411,España,Área cosechada,"Calabazas, zapayo, calabaza confitera",2006,ha,7400.0,E,Valor estimado
1412,España,Rendimiento,"Calabazas, zapayo, calabaza confitera",2006,kg/ha,42162.2,E,Valor estimado
1413,España,Producción,"Calabazas, zapayo, calabaza confitera",2006,toneladas,312000.0,E,Valor estimado
1414,España,Área cosechada,"Calabazas, zapayo, calabaza confitera",2007,ha,8500.0,E,Valor estimado
1415,España,Rendimiento,"Calabazas, zapayo, calabaza confitera",2007,kg/ha,43952.9,E,Valor estimado
1416,España,Producción,"Calabazas, zapayo, calabaza confitera",2007,toneladas,373600.0,A,Cifra oficial
1417,España,Área cosechada,"Calabazas, zapayo, calabaza confitera",2008,ha,8000.0,E,Valor estimado
1418,España,Rendimiento,"Calabazas, zapayo, calabaza confitera",2008,kg/ha,36250.0,E,Valor estimado
1419,España,Producción,"Calabazas, zapayo, calabaza confitera",2008,toneladas,290000.0,E,Valor estimado
1420,España,Área cosechada,"Calabazas, zapayo, calabaza confitera",2009,ha,7500.0,E,Valor estimado
1421,España,Rendimiento,"Calabazas, zapayo, calabaza confitera",2009,kg/ha,41333.3,E,Valor estimado
1422,España,Producción,"Calabazas, zapayo, calabaza confitera",2009,toneladas,310000.0,E,Valor estimado
1423,España,Área cosechada,"Calabazas, zapayo, calabaza confitera",2010,ha,7618.0,A,Cifra oficial
1424,España,Rendimiento,"Calabazas, zapayo, calabaza confitera",2010,kg/ha,48109.7,A,Cifra oficial
1425,España,Producción,"Calabazas, zapayo, calabaza confitera",2010,toneladas,366500.0,A,Cifra oficial
1426,España,Área cosechada,"Calabazas, zapayo, calabaza confitera",2011,ha,7929.0,A,Cifra oficial
1427,España,Rendimiento,"Calabazas, zapayo, calabaza confitera",2011,kg/ha,49577.5,A,Cifra oficial
1428,España,Producción,"Calabazas, zapayo, calabaza confitera",2011,toneladas,393100.0,A,Cifra oficial
1429,España,Área cosechada,"Calabazas, zapayo, calabaza confitera",2012,ha,10784.0,A,Cifra oficial
1430,España,Rendimiento,"Calabazas, zapayo, calabaza confitera",2012,kg/ha,47659.9,A,Cifra oficial
1431,España,Producción,"Calabazas, zapayo, calabaza confitera",2012,toneladas,513964.0,A,Cifra oficial
1432,España,Área cosechada,"Calabazas, zapayo, calabaza confitera",2013,ha,11000.0,A,Cifra oficial
1433,España,Rendimiento,"Calabazas, zapayo, calabaza confitera",2013,kg/ha,48472.7,A,Cifra oficial
1434,España,Producción,"Calabazas, zapayo, calabaza confitera",2013,toneladas,533200.0,A,Cifra oficial
1435,España,Área cosechada,"Calabazas, zapayo, calabaza confitera",2014,ha,10052.0,A,Cifra oficial
1436,España,Rendimiento,"Calabazas, zapayo, calabaza confitera",2014,kg/ha,45987.5,A,Cifra oficial
1437,España,Producción,"Calabazas, zapayo, calabaza confitera",2014,toneladas,462266.0,A,Cifra oficial
1438,España,Área cosechada,"Calabazas, zapayo, calabaza confitera",2015,ha,11894.0,I,Valor imputado por una agencia receptora
1439,España,Rendimiento,"Calabazas, zapayo, calabaza confitera",2015,kg/ha,46811.0,E,Valor estimado
1440,España,Producción,"Calabazas, zapayo, calabaza confitera",2015,toneladas,556752.8,I,Valor imputado por una agencia receptora
1441,España,Área cosechada,"Calabazas, zapayo, calabaza confitera",2016,ha,14247.0,A,Cifra oficial
1442,España,Rendimiento,"Calabazas, zapayo, calabaza confitera",2016,kg/ha,47634.7,A,Cifra oficial
1443,España,Producción,"Calabazas, zapayo, calabaza confitera",2016,toneladas,678652.0,A,Cifra oficial
1444,España,Área cosechada,"Calabazas, zapayo, calabaza confitera",2017,ha,14957.0,A,Cifra oficial
1445,España,Rendimiento,"Calabazas, zapayo, calabaza confitera",2017,kg/ha,46953.1,A,Cifra oficial
1446,España,Producción,"Calabazas, zapayo, calabaza confitera",2017,toneladas,702278.0,A,Cifra oficial
1447,España,Área cosechada,"Calabazas, zapayo, calabaza confitera",2018,ha,15160.0,A,Cifra oficial
1448,España,Rendimiento,"Calabazas, zapayo, calabaza confitera",2018,kg/ha,47338.4,A,Cifra oficial
1449,España,Producción,"Calabazas, zapayo, calabaza confitera",2018,toneladas,717650.0,A,Cifra oficial
1450,España,Área cosechada,"Calabazas, zapayo, calabaza confitera",2019,ha,14950.0,A,Cifra oficial
1451,España,Rendimiento,"Calabazas, zapayo, calabaza confitera",2019,kg/ha,49139.8,A,Cifra oficial
1452,España,Producción,"Calabazas, zapayo, calabaza confitera",2019,toneladas,734640.0,A,Cifra oficial
1453,España,Área cosechada,"Calabazas, zapayo, calabaza confitera",2020,ha,15550.0,A,Cifra oficial
1454,España,Rendimiento,"Calabazas, zapayo, calabaza confitera",2020,kg/ha,49845.0,A,Cifra oficial
1455,España,Producción,"Calabazas, zapayo, calabaza confitera",2020,toneladas,775090.0,A,Cifra oficial
1456,España,Área cosechada,"Calabazas, zapayo, calabaza confitera",2021,ha,16590.0,A,Cifra oficial
1457,España,Rendimiento,"Calabazas, zapayo, calabaza confitera",2021,kg/ha,47605.8,A,Cifra oficial
1458,España,Producción,"Calabazas, zapayo, calabaza confitera",2021,toneladas,789780.0,A,Cifra oficial
1459,España,Área cosechada,"Calabazas, zapayo, calabaza confitera",2022,ha,15660.0,A,Cifra oficial
1460,España,Rendimiento,"Calabazas, zapayo, calabaza confitera",2022,kg/ha,47590.7,A,Cifra oficial
1461,España,Producción,"Calabazas, zapayo, calabaza confitera",2022,toneladas,745270.0,A,Cifra oficial
1462,España,Área cosechada,"Calabazas, zapayo, calabaza confitera",2023,ha,16620.0,A,Cifra oficial
1463,España,Rendimiento,"Calabazas, zapayo, calabaza confitera",2023,kg/ha,42531.9,A,Cifra oficial
1464,España,Producción,"Calabazas, zapayo, calabaza confitera",2023,toneladas,706880.0,A,Cifra oficial
1465,España,Área cosechada,"Calabazas, zapayo, calabaza confitera",2024,ha,17740.0,A,Cifra oficial
1466,España,Rendimiento,"Calabazas, zapayo, calabaza confitera",2024,kg/ha,43448.1,A,Cifra oficial
1467,España,Producción,"Calabazas, zapayo, calabaza confitera",2024,toneladas,770770.0,A,Cifra oficial
1468,España,Área cosechada,"Cáñamo común, en bruto o enriado",2005,ha,732.0,A,Cifra oficial
1469,España,Rendimiento,"Cáñamo común, en bruto o enriado",2005,kg/ha,2467.2,A,Cifra oficial
1470,España,Producción,"Cáñamo común, en bruto o enriado",2005,toneladas,1806.0,A,Cifra oficial
1471,España,Área cosechada,"Cáñamo común, en bruto o enriado",2006,ha,5.0,A,Cifra oficial
1472,España,Rendimiento,"Cáñamo común, en bruto o enriado",2006,kg/ha,6200.0,A,Cifra oficial
1473,España,Producción,"Cáñamo común, en bruto o enriado",2006,toneladas,31.0,A,Cifra oficial
1474,España,Área cosechada,"Cáñamo común, en bruto o enriado",2007,ha,10.0,A,Cifra oficial
1475,España,Rendimiento,"Cáñamo común, en bruto o enriado",2007,kg/ha,2200.0,A,Cifra oficial
1476,España,Producción,"Cáñamo común, en bruto o enriado",2007,toneladas,22.0,A,Cifra oficial
1477,España,Área cosechada,"Cáñamo común, en bruto o enriado",2008,ha,10.0,E,Valor estimado
1478,España,Rendimiento,"Cáñamo común, en bruto o enriado",2008,kg/ha,2200.0,E,Valor estimado
1479,España,Producción,"Cáñamo común, en bruto o enriado",2008,toneladas,22.0,E,Valor estimado
1480,España,Área cosechada,"Cáñamo común, en bruto o enriado",2009,ha,10.0,E,Valor estimado
1481,España,Rendimiento,"Cáñamo común, en bruto o enriado",2009,kg/ha,2200.0,E,Valor estimado
1482,España,Producción,"Cáñamo común, en bruto o enriado",2009,toneladas,22.0,E,Valor estimado
1483,España,Área cosechada,"Cáñamo común, en bruto o enriado",2010,ha,2.0,A,Cifra oficial
1484,España,Rendimiento,"Cáñamo común, en bruto o enriado",2010,kg/ha,500.0,A,Cifra oficial
1485,España,Producción,"Cáñamo común, en bruto o enriado",2010,toneladas,1.0,A,Cifra oficial
1486,España,Área cosechada,"Cáñamo común, en bruto o enriado",2011,ha,2.0,A,Cifra oficial
1487,España,Rendimiento,"Cáñamo común, en bruto o enriado",2011,kg/ha,500.0,A,Cifra oficial
1488,España,Producción,"Cáñamo común, en bruto o enriado",2011,toneladas,1.0,A,Cifra oficial
1489,España,Área cosechada,"Cáñamo común, en bruto o enriado",2012,ha,1.0,A,Cifra oficial
1490,España,Rendimiento,"Cáñamo común, en bruto o enriado",2012,kg/ha,1000.0,A,Cifra oficial
1491,España,Producción,"Cáñamo común, en bruto o enriado",2012,toneladas,1.0,A,Cifra oficial
1492,España,Área cosechada,"Cáñamo común, en bruto o enriado",2013,ha,11.0,A,Cifra oficial
